Order_Item_ID,Order_ID,Product_ID,Quantity,Discount,Order_Date,Customer_ID,Sales_Channel,Payment_Method,Region_ID,Product_Name,Category,Sub_Category,Unit_Cost,List_Price,Region,Revenue,Cost,Profit,Profit_Margin
ITEM0023703,ORD023927,PROD0033,1,0.2,2023-01-07,CUST00143,Retail,Debit Card,R03,Lighting Product 033,Home,Lighting,142.48,249.56,East,199.64800000000002,142.48,57.168000000000035,0.2863439653790673
ITEM0023704,ORD005230,PROD0090,2,0.1,2025-08-08,CUST03744,Online,Bank Transfer,R01,Appliances Product 090,Home,Appliances,796.88,1240.29,North,2232.522,1593.76,638.762,0.28611677734866664
ITEM0023705,ORD012596,PROD0138,1,0.2,2023-06-27,CUST04039,Online,PayPal,R04,Paper Product 138,Office Supplies,Paper,96.2,205.86,West,164.68800000000002,96.2,68.48800000000001,0.41586515107354516
ITEM0023706,ORD011982,PROD0064,4,0.05,2025-02-03,CUST00278,Retail,Credit Card,R02,Binders Product 064,Office Supplies,Binders,35.55,62.09,South,235.942,142.2,93.74200000000002,0.3973095082689814
ITEM0023707,ORD029275,PROD0199,1,0.15,2024-05-04,CUST04639,Online,Credit Card,R03,Decor Product 199,Home,Decor,543.51,1040.36,East,884.3059999999999,543.51,340.79599999999994,0.38538243549178675
ITEM0023708,ORD016044,PROD0070,1,0.1,2025-08-23,CUST04046,Online,Debit Card,R01,Storage Product 070,Furniture,Storage,545.31,1187.1,North,1068.3899999999999,545.31,523.0799999999999,0.48959649566169655
ITEM0023709,ORD000159,PROD0083,1,0.2,2024-04-25,CUST04374,Online,Bank Transfer,R05,Storage Product 083,Furniture,Storage,184.32,248.59,Central,198.872,184.32,14.552000000000021,0.07317269399412697
ITEM0023710,ORD000995,PROD0140,2,0.1,2025-09-27,CUST00300,Online,Debit Card,R01,Binders Product 140,Office Supplies,Binders,264.04,520.4,North,936.72,528.08,408.64,0.43624562302502345
ITEM0023711,ORD025609,PROD0005,1,0.05,2022-10-20,CUST02310,Retail,PayPal,R01,Kitchen Product 005,Home,Kitchen,706.38,1517.28,North,1441.416,706.38,735.036,0.5099402254449791
ITEM0023712,ORD005022,PROD0160,4,0.1,2022-08-05,CUST03639,Online,Debit Card,R04,Desks Product 160,Furniture,Desks,340.48,703.44,West,2532.3840000000005,1361.92,1170.4640000000004,0.46219846595145136
ITEM0023713,ORD022717,PROD0108,2,0.0,2023-08-17,CUST01903,Online,PayPal,R01,Lighting Product 108,Home,Lighting,58.42,111.01,North,222.02,116.84,105.18,0.47374110440500855
ITEM0023714,ORD014581,PROD0115,2,0.0,2025-07-16,CUST03191,Online,Bank Transfer,R05,Phones Product 115,Technology,Phones,235.33,328.15,Central,656.3,470.66,185.63999999999993,0.2828584488800852
ITEM0023715,ORD003120,PROD0078,1,0.1,2024-10-06,CUST02557,Online,Debit Card,R01,Desks Product 078,Furniture,Desks,250.59,407.77,North,366.993,250.59,116.40299999999999,0.3171804366840784
ITEM0023716,ORD017509,PROD0024,5,0.3,2024-03-20,CUST00708,Online,Debit Card,R01,Paper Product 024,Office Supplies,Paper,547.79,806.8,North,2823.7999999999997,2738.95,84.84999999999991,0.030048162051136737
ITEM0023717,ORD025765,PROD0153,3,0.2,2025-09-04,CUST00777,Online,Debit Card,R04,Tables Product 153,Furniture,Tables,196.68,272.11,West,653.0640000000001,590.04,63.024000000000115,0.09650508985336828
ITEM0023718,ORD014657,PROD0174,2,0.15,2022-11-29,CUST02453,Online,Debit Card,R02,Binders Product 174,Office Supplies,Binders,429.06,723.55,South,1230.0349999999999,858.12,371.91499999999985,0.302361314921933
ITEM0023719,ORD020047,PROD0139,2,0.3,2025-05-07,CUST02473,Retail,Debit Card,R05,Monitors Product 139,Technology,Monitors,236.27,500.69,Central,700.966,472.54,228.426,0.32587315219283103
ITEM0023720,ORD010055,PROD0093,5,0.2,2024-05-19,CUST04440,Online,Credit Card,R04,Lighting Product 093,Home,Lighting,401.17,808.7,West,3234.8,2005.8500000000001,1228.95,0.37991529615432174
ITEM0023721,ORD004589,PROD0132,3,0.0,2022-09-11,CUST00361,Online,Credit Card,R04,Paper Product 132,Office Supplies,Paper,471.05,996.37,West,2989.11,1413.15,1575.96,0.5272338589078355
ITEM0023722,ORD020066,PROD0127,2,0.05,2024-08-19,CUST01233,Online,Bank Transfer,R03,Lighting Product 127,Home,Lighting,226.67,309.13,East,587.347,453.34,134.007,0.2281564390385922
ITEM0023723,ORD022876,PROD0184,1,0.05,2022-09-03,CUST03045,Retail,Credit Card,R03,Kitchen Product 184,Home,Kitchen,162.39,343.75,East,326.5625,162.39,164.1725,0.5027291866028708
ITEM0023724,ORD013365,PROD0178,1,0.0,2024-06-08,CUST04310,Retail,Credit Card,R02,Paper Product 178,Office Supplies,Paper,468.79,774.42,South,774.42,468.79,305.62999999999994,0.39465664626430097
ITEM0023725,ORD009170,PROD0014,1,0.0,2022-07-01,CUST00914,Online,Credit Card,R03,Storage Product 014,Furniture,Storage,789.38,1133.22,East,1133.22,789.38,343.84000000000003,0.30341857715183285
ITEM0023726,ORD020259,PROD0005,3,0.2,2024-12-13,CUST00215,Online,Credit Card,R03,Kitchen Product 005,Home,Kitchen,706.38,1517.28,East,3641.472,2119.14,1522.3320000000003,0.4180540177159128
ITEM0023727,ORD022842,PROD0049,4,0.05,2022-11-26,CUST01942,Retail,PayPal,R05,Tables Product 049,Furniture,Tables,771.52,1351.67,Central,5136.3460000000005,3086.08,2050.2660000000005,0.399168202453651
ITEM0023728,ORD011439,PROD0105,1,0.2,2025-08-13,CUST00684,Online,PayPal,R02,Tables Product 105,Furniture,Tables,318.91,595.55,South,476.44,318.91,157.52999999999997,0.33063974477373853
ITEM0023729,ORD025099,PROD0161,4,0.15,2022-12-05,CUST03215,Retail,Credit Card,R02,Tables Product 161,Furniture,Tables,269.39,347.33,South,1180.922,1077.56,103.36200000000008,0.08752652588401273
ITEM0023730,ORD003248,PROD0026,7,0.1,2023-05-25,CUST03195,Retail,Credit Card,R02,Lighting Product 026,Home,Lighting,248.16,298.05,South,1877.715,1737.12,140.59500000000003,0.07487558015992844
ITEM0023731,ORD011883,PROD0156,2,0.0,2022-06-27,CUST02191,Online,PayPal,R03,Accessories Product 156,Technology,Accessories,735.6,1241.06,East,2482.12,1471.2,1010.9199999999998,0.40728087280228187
ITEM0023732,ORD023750,PROD0070,3,0.1,2024-07-17,CUST03154,Online,Credit Card,R05,Storage Product 070,Furniture,Storage,545.31,1187.1,Central,3205.1699999999996,1635.9299999999998,1569.2399999999998,0.48959649566169655
ITEM0023733,ORD027662,PROD0059,2,0.15,2022-02-04,CUST04702,Online,Debit Card,R02,Writing Product 059,Office Supplies,Writing,395.89,818.0,South,1390.6,791.78,598.8199999999999,0.43061987631238313
ITEM0023734,ORD015773,PROD0123,1,0.05,2022-10-10,CUST01912,Retail,Credit Card,R05,Writing Product 123,Office Supplies,Writing,479.11,724.12,Central,687.914,479.11,208.80399999999997,0.3035321275624569
ITEM0023735,ORD019068,PROD0069,4,0.15,2025-01-31,CUST04562,Retail,Credit Card,R01,Tables Product 069,Furniture,Tables,755.69,1194.3,North,4060.62,3022.76,1037.8599999999997,0.2555915106560081
ITEM0023736,ORD024912,PROD0157,1,0.15,2024-07-06,CUST03674,Online,Credit Card,R02,Desks Product 157,Furniture,Desks,505.1,802.95,South,682.5075,505.1,177.40750000000003,0.2599348725105585
ITEM0023737,ORD004548,PROD0156,1,0.2,2024-02-16,CUST01959,Online,Debit Card,R04,Accessories Product 156,Technology,Accessories,735.6,1241.06,West,992.848,735.6,257.24799999999993,0.25910109100285234
ITEM0023738,ORD018430,PROD0147,2,0.2,2022-02-02,CUST01598,Retail,Credit Card,R02,Writing Product 147,Office Supplies,Writing,187.2,264.39,South,423.024,374.4,48.624000000000024,0.11494383297401571
ITEM0023739,ORD021716,PROD0131,1,0.0,2025-05-23,CUST02673,Online,PayPal,R05,Writing Product 131,Office Supplies,Writing,268.3,420.14,Central,420.14,268.3,151.83999999999997,0.3614033417432284
ITEM0023740,ORD005041,PROD0134,1,0.1,2025-01-26,CUST01341,Online,PayPal,R02,Writing Product 134,Office Supplies,Writing,281.62,380.07,South,342.063,281.62,60.442999999999984,0.17670136787667765
ITEM0023741,ORD025339,PROD0032,2,0.05,2025-09-20,CUST00529,Online,Credit Card,R03,Tables Product 032,Furniture,Tables,103.58,219.38,East,416.82199999999995,207.16,209.66199999999995,0.5030012811223975
ITEM0023742,ORD009154,PROD0177,6,0.1,2023-11-16,CUST02537,Online,Credit Card,R04,Writing Product 177,Office Supplies,Writing,711.44,1236.83,West,6678.882,4268.64,2410.2419999999993,0.36087506861178253
ITEM0023743,ORD029429,PROD0173,1,0.05,2022-06-17,CUST03974,Online,Credit Card,R01,Paper Product 173,Office Supplies,Paper,269.21,438.28,North,416.36599999999993,269.21,147.15599999999995,0.35342943468006505
ITEM0023744,ORD020755,PROD0182,1,0.1,2024-08-05,CUST01883,Online,Credit Card,R02,Decor Product 182,Home,Decor,638.17,999.57,South,899.613,638.17,261.4430000000001,0.29061718761289584
ITEM0023745,ORD010548,PROD0095,6,0.2,2024-04-06,CUST01774,Online,Credit Card,R01,Desks Product 095,Furniture,Desks,659.87,905.37,North,4345.776000000001,3959.2200000000003,386.5560000000005,0.0889498216198903
ITEM0023746,ORD019001,PROD0185,1,0.3,2024-10-29,CUST02791,Online,Debit Card,R03,Storage Product 185,Furniture,Storage,356.23,687.5,East,481.24999999999994,356.23,125.01999999999992,0.25978181818181806
ITEM0023747,ORD025739,PROD0195,3,0.2,2025-06-18,CUST00821,Online,PayPal,R04,Accessories Product 195,Technology,Accessories,87.36,150.27,West,360.6480000000001,262.08,98.5680000000001,0.2733080455180677
ITEM0023748,ORD022943,PROD0121,3,0.15,2022-10-11,CUST01590,Online,Bank Transfer,R04,Laptops Product 121,Technology,Laptops,658.8,1043.46,West,2660.823,1976.3999999999999,684.423,0.25722229550781844
ITEM0023749,ORD008852,PROD0134,3,0.05,2025-01-18,CUST03439,Online,Debit Card,R04,Writing Product 134,Office Supplies,Writing,281.62,380.07,West,1083.1995,844.86,238.33949999999993,0.2200328748305367
ITEM0023750,ORD007920,PROD0171,3,0.0,2022-04-05,CUST04105,Retail,Bank Transfer,R01,Monitors Product 171,Technology,Monitors,512.19,1047.14,North,3141.42,1536.5700000000002,1604.85,0.5108676967740703
ITEM0023751,ORD004958,PROD0104,3,0.0,2023-04-30,CUST00643,Online,Credit Card,R02,Appliances Product 104,Home,Appliances,519.62,731.98,South,2195.94,1558.8600000000001,637.0799999999999,0.2901172163173857
ITEM0023752,ORD012553,PROD0169,3,0.05,2024-05-17,CUST02246,Retail,Credit Card,R01,Binders Product 169,Office Supplies,Binders,605.71,1160.15,North,3306.4275000000002,1817.13,1489.2975000000001,0.45042496773330126
ITEM0023753,ORD001991,PROD0180,2,0.05,2025-02-27,CUST04652,Online,Bank Transfer,R01,Binders Product 180,Office Supplies,Binders,439.76,966.17,North,1835.7229999999997,879.52,956.2029999999997,0.5208863210843901
ITEM0023754,ORD008977,PROD0178,3,0.1,2023-10-31,CUST00313,Online,Credit Card,R05,Paper Product 178,Office Supplies,Paper,468.79,774.42,Central,2090.9339999999997,1406.3700000000001,684.5639999999996,0.327396273627001
ITEM0023755,ORD013079,PROD0104,2,0.0,2022-05-26,CUST00394,Online,Debit Card,R03,Appliances Product 104,Home,Appliances,519.62,731.98,East,1463.96,1039.24,424.72,0.29011721631738574
ITEM0023756,ORD028392,PROD0077,2,0.2,2023-09-27,CUST04910,Retail,PayPal,R01,Paper Product 077,Office Supplies,Paper,421.31,722.07,North,1155.3120000000001,842.62,312.6920000000001,0.27065589208802476
ITEM0023757,ORD002698,PROD0076,1,0.1,2024-11-11,CUST02885,Online,Credit Card,R01,Chairs Product 076,Furniture,Chairs,754.65,1572.91,North,1415.6190000000001,754.65,660.9690000000002,0.4669116478374479
ITEM0023758,ORD016534,PROD0127,2,0.15,2023-03-05,CUST04890,Online,Credit Card,R02,Lighting Product 127,Home,Lighting,226.67,309.13,South,525.521,453.34,72.18099999999998,0.137351314219603
ITEM0023759,ORD004695,PROD0018,3,0.0,2022-02-09,CUST04778,Retail,Credit Card,R05,Paper Product 018,Office Supplies,Paper,163.24,337.82,Central,1013.46,489.72,523.74,0.5167840861997514
ITEM0023760,ORD027681,PROD0036,3,0.1,2022-12-19,CUST01714,Retail,Debit Card,R04,Accessories Product 036,Technology,Accessories,313.7,444.79,West,1200.9330000000002,941.0999999999999,259.8330000000003,0.2163592806592876
ITEM0023761,ORD012682,PROD0044,1,0.2,2024-09-11,CUST01800,Retail,Credit Card,R03,Appliances Product 044,Home,Appliances,279.7,430.94,East,344.752,279.7,65.05200000000002,0.18869216132176178
ITEM0023762,ORD023117,PROD0036,5,0.15,2024-10-16,CUST02369,Online,Bank Transfer,R01,Accessories Product 036,Technology,Accessories,313.7,444.79,North,1890.3575,1568.5,321.8575000000001,0.17026276775689259
ITEM0023763,ORD023148,PROD0075,1,0.15,2023-12-30,CUST03365,Retail,Credit Card,R03,Monitors Product 075,Technology,Monitors,110.86,172.37,East,146.5145,110.86,35.6545,0.2433513406522904
ITEM0023764,ORD029479,PROD0153,2,0.05,2024-06-13,CUST00519,Retail,Debit Card,R01,Tables Product 153,Furniture,Tables,196.68,272.11,North,517.009,393.36,123.649,0.2391621809291521
ITEM0023765,ORD017179,PROD0112,2,0.0,2022-10-02,CUST01547,Online,Credit Card,R03,Writing Product 112,Office Supplies,Writing,336.79,692.28,East,1384.56,673.58,710.9799999999999,0.5135060957993874
ITEM0023766,ORD005376,PROD0148,2,0.05,2023-08-31,CUST03589,Online,Credit Card,R03,Writing Product 148,Office Supplies,Writing,430.81,758.68,East,1441.4919999999997,861.62,579.8719999999997,0.4022720903064324
ITEM0023767,ORD014123,PROD0078,1,0.2,2025-12-22,CUST00292,Retail,Credit Card,R01,Desks Product 078,Furniture,Desks,250.59,407.77,North,326.216,250.59,75.626,0.23182799126958825
ITEM0023768,ORD016044,PROD0029,2,0.05,2025-08-23,CUST04046,Online,Debit Card,R01,Writing Product 029,Office Supplies,Writing,316.75,645.01,North,1225.519,633.5,592.019,0.4830761497781756
ITEM0023769,ORD006790,PROD0109,5,0.1,2022-09-20,CUST03072,Online,Credit Card,R03,Lighting Product 109,Home,Lighting,564.0,858.81,East,3864.6449999999995,2820.0,1044.6449999999995,0.27030813955744953
ITEM0023770,ORD019385,PROD0100,1,0.05,2025-10-23,CUST02844,Online,Credit Card,R03,Kitchen Product 100,Home,Kitchen,331.19,627.7,East,596.315,331.19,265.12500000000006,0.44460561951317684
ITEM0023771,ORD004888,PROD0186,1,0.15,2024-07-24,CUST03509,Online,PayPal,R05,Kitchen Product 186,Home,Kitchen,439.86,624.36,Central,530.706,439.86,90.846,0.17117952312579846
ITEM0023772,ORD011441,PROD0128,2,0.05,2023-02-11,CUST00304,Online,Debit Card,R05,Laptops Product 128,Technology,Laptops,228.35,397.97,Central,756.143,456.7,299.44300000000004,0.3960137169821053
ITEM0023773,ORD006845,PROD0141,1,0.0,2023-02-24,CUST04905,Online,Debit Card,R05,Storage Product 141,Furniture,Storage,200.72,371.99,Central,371.99,200.72,171.27,0.46041560256996156
ITEM0023774,ORD022535,PROD0010,2,0.1,2022-10-10,CUST01085,Retail,PayPal,R02,Lighting Product 010,Home,Lighting,719.78,1374.27,South,2473.686,1439.56,1034.1260000000002,0.4180506337506054
ITEM0023775,ORD028124,PROD0172,1,0.15,2024-05-14,CUST01612,Online,Credit Card,R04,Lighting Product 172,Home,Lighting,291.97,380.42,West,323.357,291.97,31.387,0.09706609103869716
ITEM0023776,ORD029240,PROD0154,1,0.1,2025-01-03,CUST00109,Online,Debit Card,R04,Chairs Product 154,Furniture,Chairs,761.98,1643.21,West,1478.8890000000001,761.98,716.9090000000001,0.4847618719187174
ITEM0023777,ORD018502,PROD0120,2,0.2,2023-07-18,CUST01884,Online,Credit Card,R03,Monitors Product 120,Technology,Monitors,707.59,961.83,East,1538.928,1415.18,123.74800000000005,0.08041181913643786
ITEM0023778,ORD004160,PROD0171,4,0.2,2025-11-19,CUST01417,Online,Credit Card,R03,Monitors Product 171,Technology,Monitors,512.19,1047.14,East,3350.8480000000004,2048.76,1302.0880000000002,0.3885846209675879
ITEM0023779,ORD016306,PROD0115,1,0.0,2024-08-03,CUST03038,Retail,Debit Card,R05,Phones Product 115,Technology,Phones,235.33,328.15,Central,328.15,235.33,92.81999999999996,0.2828584488800852
ITEM0023780,ORD015924,PROD0073,1,0.1,2025-12-25,CUST04779,Online,Credit Card,R03,Lighting Product 073,Home,Lighting,768.0,1664.58,East,1498.122,768.0,730.1220000000001,0.48735817243188473
ITEM0023781,ORD020639,PROD0065,1,0.1,2023-05-16,CUST00393,Online,Bank Transfer,R05,Chairs Product 065,Furniture,Chairs,321.75,700.37,Central,630.333,321.75,308.58299999999997,0.48955552065336894
ITEM0023782,ORD007270,PROD0065,5,0.05,2025-12-26,CUST00132,Retail,Credit Card,R03,Chairs Product 065,Furniture,Chairs,321.75,700.37,East,3326.7574999999997,1608.75,1718.0074999999997,0.5164210195663494
ITEM0023783,ORD008435,PROD0199,2,0.2,2025-11-04,CUST00014,Online,PayPal,R04,Decor Product 199,Home,Decor,543.51,1040.36,West,1664.576,1087.02,577.556,0.34696883771002346
ITEM0023784,ORD013928,PROD0054,1,0.15,2024-03-30,CUST03203,Online,Credit Card,R05,Paper Product 054,Office Supplies,Paper,526.45,1116.87,Central,949.3394999999999,526.45,422.8894999999999,0.44545655163405706
ITEM0023785,ORD014262,PROD0001,3,0.0,2024-12-21,CUST02255,Online,Credit Card,R02,Laptops Product 001,Technology,Laptops,200.76,412.94,South,1238.82,602.28,636.54,0.51382767472272
ITEM0023786,ORD006897,PROD0126,1,0.0,2023-12-14,CUST03485,Online,Debit Card,R04,Storage Product 126,Furniture,Storage,72.99,150.51,West,150.51,72.99,77.52,0.5150488339645206
ITEM0023787,ORD016722,PROD0176,1,0.0,2022-11-25,CUST02905,Online,Debit Card,R01,Laptops Product 176,Technology,Laptops,140.23,207.8,North,207.8,140.23,67.57000000000002,0.3251684311838307
ITEM0023788,ORD023925,PROD0078,1,0.0,2024-03-11,CUST04257,Retail,Credit Card,R02,Desks Product 078,Furniture,Desks,250.59,407.77,South,407.77,250.59,157.17999999999998,0.3854623930156706
ITEM0023789,ORD025849,PROD0096,1,0.2,2023-07-29,CUST03959,Online,Credit Card,R04,Decor Product 096,Home,Decor,388.36,644.33,West,515.464,388.36,127.10400000000004,0.24658172054692476
ITEM0023790,ORD022481,PROD0028,1,0.1,2025-10-30,CUST01893,Retail,Credit Card,R05,Storage Product 028,Furniture,Storage,766.51,1008.49,Central,907.6410000000001,766.51,141.13100000000009,0.15549209434126496
ITEM0023791,ORD008899,PROD0136,2,0.15,2024-07-25,CUST02316,Online,Debit Card,R05,Accessories Product 136,Technology,Accessories,237.08,408.35,Central,694.195,474.16,220.03500000000003,0.31696425355987873
ITEM0023792,ORD008066,PROD0179,2,0.05,2025-05-29,CUST02891,Online,Debit Card,R01,Phones Product 179,Technology,Phones,441.43,599.45,North,1138.955,882.86,256.0949999999999,0.22485085012138314
ITEM0023793,ORD010616,PROD0187,2,0.0,2023-05-10,CUST04667,Retail,Bank Transfer,R01,Binders Product 187,Office Supplies,Binders,538.52,1160.95,North,2321.9,1077.04,1244.8600000000001,0.5361385072569879
ITEM0023794,ORD023667,PROD0117,1,0.05,2025-04-05,CUST02423,Retail,Credit Card,R03,Monitors Product 117,Technology,Monitors,256.3,500.17,East,475.1615,256.3,218.86149999999998,0.4606044471195583
ITEM0023795,ORD005876,PROD0033,5,0.0,2024-07-12,CUST00627,Online,Bank Transfer,R03,Lighting Product 033,Home,Lighting,142.48,249.56,East,1247.8,712.4,535.4,0.4290751723032537
ITEM0023796,ORD006386,PROD0113,2,0.1,2025-09-07,CUST04958,Online,PayPal,R04,Laptops Product 113,Technology,Laptops,174.29,271.91,West,489.43800000000005,348.58,140.85800000000006,0.28779538981444036
ITEM0023797,ORD019238,PROD0110,1,0.0,2025-12-15,CUST03344,Online,Credit Card,R03,Appliances Product 110,Home,Appliances,714.68,1198.73,East,1198.73,714.68,484.05000000000007,0.4038023574950156
ITEM0023798,ORD010247,PROD0131,3,0.0,2024-10-14,CUST01810,Online,Credit Card,R02,Writing Product 131,Office Supplies,Writing,268.3,420.14,South,1260.42,804.9000000000001,455.52,0.3614033417432284
ITEM0023799,ORD025374,PROD0168,1,0.0,2023-03-06,CUST01006,Online,PayPal,R05,Tables Product 168,Furniture,Tables,204.07,425.03,Central,425.03,204.07,220.95999999999998,0.5198691857045384
ITEM0023800,ORD005296,PROD0030,2,0.1,2022-08-19,CUST01330,Retail,PayPal,R01,Paper Product 030,Office Supplies,Paper,646.46,1167.53,North,2101.554,1292.92,808.634,0.38477907300978226
ITEM0023801,ORD013289,PROD0009,1,0.0,2024-01-25,CUST04755,Online,PayPal,R02,Decor Product 009,Home,Decor,96.74,146.44,South,146.44,96.74,49.7,0.3393881453154876
ITEM0023802,ORD011137,PROD0023,2,0.0,2024-04-30,CUST00058,Retail,Credit Card,R02,Monitors Product 023,Technology,Monitors,326.56,389.93,South,779.86,653.12,126.74000000000001,0.1625163490882979
ITEM0023803,ORD014130,PROD0139,3,0.1,2024-12-01,CUST01171,Online,Credit Card,R01,Monitors Product 139,Technology,Monitors,236.27,500.69,North,1351.863,708.8100000000001,643.053,0.4756791183722019
ITEM0023804,ORD025264,PROD0099,2,0.1,2022-12-23,CUST02612,Retail,Credit Card,R01,Chairs Product 099,Furniture,Chairs,537.48,769.85,North,1385.73,1074.96,310.77,0.2242644671039813
ITEM0023805,ORD010434,PROD0013,3,0.15,2023-03-12,CUST01980,Retail,Credit Card,R01,Writing Product 013,Office Supplies,Writing,357.18,524.15,North,1336.5824999999998,1071.54,265.0424999999998,0.19829864598706015
ITEM0023806,ORD025301,PROD0087,2,0.1,2023-12-02,CUST03896,Retail,Debit Card,R01,Decor Product 087,Home,Decor,109.17,164.88,North,296.784,218.34,78.44399999999999,0.2643134400776322
ITEM0023807,ORD021395,PROD0191,2,0.05,2023-12-28,CUST00522,Online,Debit Card,R03,Writing Product 191,Office Supplies,Writing,570.0,1152.39,East,2189.541,1140.0,1049.5410000000002,0.4793429307786427
ITEM0023808,ORD023510,PROD0014,1,0.05,2024-02-02,CUST03217,Retail,Debit Card,R03,Storage Product 014,Furniture,Storage,789.38,1133.22,East,1076.559,789.38,287.179,0.26675639700192927
ITEM0023809,ORD021479,PROD0196,1,0.1,2022-02-27,CUST03775,Online,Debit Card,R05,Writing Product 196,Office Supplies,Writing,254.64,365.4,Central,328.86,254.64,74.22000000000003,0.2256887429301223
ITEM0023810,ORD021204,PROD0003,3,0.0,2025-05-22,CUST03286,Online,Credit Card,R04,Desks Product 003,Furniture,Desks,602.71,704.25,West,2112.75,1808.13,304.6199999999999,0.1441817536386226
ITEM0023811,ORD023926,PROD0009,2,0.0,2022-06-20,CUST04025,Online,Credit Card,R03,Decor Product 009,Home,Decor,96.74,146.44,East,292.88,193.48,99.4,0.3393881453154876
ITEM0023812,ORD006612,PROD0063,1,0.0,2024-08-30,CUST04470,Retail,Debit Card,R02,Laptops Product 063,Technology,Laptops,223.52,416.08,South,416.08,223.52,192.55999999999997,0.4627956162276485
ITEM0023813,ORD022377,PROD0054,7,0.1,2025-11-25,CUST04260,Retail,Bank Transfer,R01,Paper Product 054,Office Supplies,Paper,526.45,1116.87,North,7036.280999999999,3685.1500000000005,3351.1309999999985,0.4762645209877205
ITEM0023814,ORD018391,PROD0013,2,0.0,2024-06-04,CUST04198,Online,Credit Card,R05,Writing Product 013,Office Supplies,Writing,357.18,524.15,Central,1048.3,714.36,333.93999999999994,0.3185538490890012
ITEM0023815,ORD020231,PROD0196,3,0.1,2024-06-12,CUST04409,Retail,Bank Transfer,R01,Writing Product 196,Office Supplies,Writing,254.64,365.4,North,986.5799999999998,763.92,222.65999999999985,0.22568874293012214
ITEM0023816,ORD020923,PROD0051,1,0.15,2024-11-09,CUST03390,Retail,Credit Card,R01,Appliances Product 051,Home,Appliances,641.19,1089.63,North,926.1855,641.19,284.9955,0.30770887689345167
ITEM0023817,ORD028255,PROD0101,2,0.0,2025-10-04,CUST02557,Online,Debit Card,R01,Laptops Product 101,Technology,Laptops,412.63,877.76,North,1755.52,825.26,930.26,0.5299056689755742
ITEM0023818,ORD024347,PROD0048,1,0.0,2023-05-23,CUST02000,Online,Credit Card,R04,Monitors Product 048,Technology,Monitors,446.62,563.63,West,563.63,446.62,117.00999999999999,0.20760073097599488
ITEM0023819,ORD010379,PROD0185,4,0.05,2025-06-22,CUST01824,Online,PayPal,R05,Storage Product 185,Furniture,Storage,356.23,687.5,Central,2612.5,1424.92,1187.58,0.4545760765550239
ITEM0023820,ORD019905,PROD0198,5,0.05,2024-06-26,CUST01927,Online,Debit Card,R03,Appliances Product 198,Home,Appliances,733.51,1156.27,East,5492.2825,3667.55,1824.7325,0.3322357325938715
ITEM0023821,ORD026573,PROD0028,3,0.05,2023-10-14,CUST03798,Online,Bank Transfer,R03,Storage Product 028,Furniture,Storage,766.51,1008.49,East,2874.1965,2299.5299999999997,574.6665000000003,0.19993987884961945
ITEM0023822,ORD024676,PROD0097,1,0.2,2025-02-22,CUST01174,Online,PayPal,R04,Decor Product 097,Home,Decor,712.95,1042.14,West,833.7120000000001,712.95,120.76200000000006,0.1448485808048823
ITEM0023823,ORD009382,PROD0153,1,0.05,2024-01-04,CUST04286,Retail,Credit Card,R04,Tables Product 153,Furniture,Tables,196.68,272.11,West,258.5045,196.68,61.8245,0.2391621809291521
ITEM0023824,ORD003840,PROD0075,1,0.0,2024-07-14,CUST04192,Online,Bank Transfer,R01,Monitors Product 075,Technology,Monitors,110.86,172.37,North,172.37,110.86,61.510000000000005,0.35684863955444684
ITEM0023825,ORD026939,PROD0090,1,0.1,2023-06-14,CUST02328,Online,Credit Card,R04,Appliances Product 090,Home,Appliances,796.88,1240.29,West,1116.261,796.88,319.381,0.28611677734866664
ITEM0023826,ORD021434,PROD0088,2,0.05,2022-12-16,CUST00299,Retail,PayPal,R03,Laptops Product 088,Technology,Laptops,542.25,679.4,East,1290.86,1084.5,206.3599999999999,0.15986241730319314
ITEM0023827,ORD029131,PROD0065,1,0.0,2022-01-15,CUST04033,Online,Credit Card,R02,Chairs Product 065,Furniture,Chairs,321.75,700.37,South,700.37,321.75,378.62,0.540599968588032
ITEM0023828,ORD005896,PROD0013,5,0.05,2022-01-18,CUST00813,Online,Debit Card,R04,Writing Product 013,Office Supplies,Writing,357.18,524.15,West,2489.7125,1785.9,703.8125,0.28268826219894866
ITEM0023829,ORD004921,PROD0067,3,0.0,2024-07-20,CUST04451,Retail,Credit Card,R03,Phones Product 067,Technology,Phones,571.33,947.7,East,2843.1000000000004,1713.9900000000002,1129.1100000000001,0.39714044528859344
ITEM0023830,ORD014207,PROD0014,1,0.05,2023-06-24,CUST02312,Online,Debit Card,R03,Storage Product 014,Furniture,Storage,789.38,1133.22,East,1076.559,789.38,287.179,0.26675639700192927
ITEM0023831,ORD024115,PROD0079,5,0.0,2023-02-25,CUST00667,Retail,Debit Card,R04,Laptops Product 079,Technology,Laptops,572.99,901.06,West,4505.299999999999,2864.95,1640.3499999999995,0.36409340110536476
ITEM0023832,ORD028892,PROD0039,2,0.1,2023-04-22,CUST02130,Retail,Debit Card,R05,Writing Product 039,Office Supplies,Writing,626.77,1071.44,Central,1928.592,1253.54,675.0520000000001,0.3500232293818496
ITEM0023833,ORD028116,PROD0049,1,0.2,2023-01-22,CUST02478,Online,Bank Transfer,R01,Tables Product 049,Furniture,Tables,771.52,1351.67,North,1081.336,771.52,309.81600000000003,0.2865122404137105
